RANK,TITLE,BRAND NAME,DISCOUNT PRICE,TRUE PRICE,DISCOUNT PERCENTAGE,RATING,DETAILS,RATING COUNT,REVIEW COUNT,URL
255,ASUS AMD Ryzen 7 Octa Core 6th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,Asus,81990,117990,30,5,"AMD Ryzen 7 Octa Core Processor (6th Gen)
16 GB DDR4 RAM
Windows 11 Home Operating System
1 TB SSD
43.94 cm (17.3 inch) Display
1 YEAR INTERNATIONAL",3,0,https://www.flipkart.com/asus-amd-ryzen-7-octa-core-6th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-g713rc-hx018w-gaming-laptop/p/itme6914b461c4f7
256,Lenovo Ideapad Slim 3 MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,Lenovo,15990,28690,44,4,"MediaTek Kompanio 520 Processor
4 GB LPDDR4X RAM
Chrome Operating System
35.56 cm (14 Inch) Display
1 Year Carry-in Warranty",45,5,https://www.flipkart.com/lenovo-ideapad-slim-3-mediatek-kompanio-520-4-gb-128-gb-emmc-storage-chrome-os-14m868-chromebook/p/itm4dc67999fe3de
257,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,61990,84763,26,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.89 cm (16.1 inch) Display
1 Year Onsite warranty",91,2,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1099tx-gaming-laptop/p/itm80717c7959049
258,HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,Hp,65490,80596,18,4.3,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
1 Year Onsite Warranty",1472,127,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7
259,DELL Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,Dell,34990,50054,30,4.2,"Intel Core i3 Processor (11th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",240,22,https://www.flipkart.com/dell-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-3520-laptop/p/itm0fd0aad11e0f9
260,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thi...,Asus,39990,58990,32,4.3,"Intel Core i3 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",1867,197,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1502za-ej993ws-thin-light-laptop/p/itmf8b65b51db349
261,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,Hp,60990,77566,21,4.4,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",305,28,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-50-tgp-15-fa1132tx-gaming-laptop/p/itma3a4c675cefe2
262,AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,Axl,16990,33990,50,3.5,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
Windows 11 Home Operating System
256 GB SSD
39.62 cm (15.6 inch) Display
1 Year",17,0,https://www.flipkart.com/axl-intel-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-15w-lap02-thin-light-laptop/p/itm50377e8d175f3
263,HP Spectre x360 Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) aa0664TX 2 in...,Hp,224823,,,,"Intel Core Ultra 7 Processor
32 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 inch) Touchscreen Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-spectre-x360-intel-core-ultra-7-155h-32-gb-1-tb-ssd-windows-11-home-6-gb-graphics-aa0664tx-2-1-laptop/p/itm121bd438745c7
264,ASUS TUF Gaming A15 (2023) with 90WHr Battery AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows...,Asus,89990,121990,26,4.2,"AMD Ryzen 7 Octa Core Processor
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",32,7,https://www.flipkart.com/asus-tuf-gaming-a15-2023-90whr-battery-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-140-tgp-fa577nu-lp082w-laptop/p/itm645a18a9de60f
265,ASUS Vivobook 16X AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB712WS No...,Asus,55200,86990,36,4.3,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
40.64 cm (16 inch) Display
Windows 11, Microsoft Office H&S 2021, 1 Year McAfee
1 Year Onsite Warranty",139,15,https://www.flipkart.com/asus-vivobook-16x-amd-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1603qa-mb712ws-notebook/p/itm9396dfb9ccc0a
266,HP 255 G9 840T7PA AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/DOS) 255 G8 Thin and Light Laptop,Hp,19490,27057,27,3.9,"AMD Athlon Dual Core Processor
4 GB DDR4 RAM
DOS Operating System
256 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",1051,97,https://www.flipkart.com/hp-255-g9-840t7pa-amd-athlon-dual-core-3050u-4-gb-256-gb-ssd-dos-g8-thin-light-laptop/p/itm443a85ce1b43f
267,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,70990,86343,17,,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0666tx-gaming-laptop/p/itmf9bd200d4725a
268,HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,Hp,48990,63628,23,4.3,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",874,84,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-60-hz-15-fb0147ax-gaming-laptop/p/itm236b5aaa84afc
269,HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5202TU Thin and Light Laptop,Hp,48490,65387,25,4.3,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",41,4,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fq5202tu-thin-light-laptop/p/itma5bc84556fdc9
270,Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop,Lenovo,125890,,,,"Intel Core i7 Processor (13th Gen)
16 GB LPDDR5 RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 inch) Display
1 Year Carry-in Warranty",,,https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i7-13th-gen-13700h-16-gb-1-tb-ssd-windows-11-home-16irl8-laptop/p/itmd923479c7d69b
271,HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,Hp,72490,87095,16,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",294,21,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-15-eg3018tu-thin-light-laptop/p/itma2cd39eea5796
272,MSI Bravo 15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,Msi,49990,67990,26,4.1,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Carry-in Warranty",74,15,https://www.flipkart.com/msi-bravo-15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6550m-144-hz-b7ed-012in-gaming-laptop/p/itmc0df4058dba89
273,HP Spectre x360 Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) eu0556TU 2 in 1 Laptop,Hp,161490,185479,12,,"Intel Core Ultra 7 Processor
32 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-spectre-x360-intel-core-ultra-7-155h-32-gb-1-tb-ssd-windows-11-home-eu0556tu-2-1-laptop/p/itm5f57dbf6c3e8d
274,Infinix Inbook Y2 Plus Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) XL29 Thin and...,Infinix,27990,39990,30,4.2,"Intel Core i3 Processor (11th Gen)
8 GB LPDDR4X RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
NA
1 Year Onsite Warranty",2048,300,https://www.flipkart.com/infinix-inbook-y2-plus-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-xl29-thin-light-laptop/p/itmffe6970cb5631
275,Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Quad Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,Lenovo,45490,75290,39,4.1,"AMD Ryzen 5 Quad Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
100.63 cm (39.62 cm) Display
1 Year Carry-in Warranty",128,20,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-quad-core-5500h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15ach6-laptop/p/itmc4e9e6f6ccbe9
276,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,Lenovo,34990,50290,30,4.1,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
256 GB SSD
39.62 cm (15.6 inch) Display
Microsoft Office Home & Student 2021
1 Year Carry-in Warranty",1010,77,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm9fcf3daf70e1b
277,HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1009TU 2 in 1 La...,Hp,77490,91746,15,4.4,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",51,5,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1009tu-2-1-laptop/p/itmfc3d2bcd0bd9f
278,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,61990,84763,26,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.89 cm (16.1 inch) Display
1 Year Onsite warranty",91,2,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1099tx-gaming-laptop/p/itm80717c7959049
279,Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,Lenovo,59499,99290,40,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",168,23,https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15irh8-gaming-laptop/p/itma2ce6d6c8705b
280,CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Plus Laptop,Chuwi,18990,39990,52,3.7,"Intel Celeron Dual Core Processor (11th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
256 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",256,38,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-plus-laptop/p/itm9002f3d92e61f
281,HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,Hp,50999,68900,25,3.9,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",31,3,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-15-fb0150ax-gaming-laptop/p/itm12155252a3140
282,Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) ideapa...,Lenovo,16999,25710,33,3.5,"Intel Celeron Dual Core Processor
4 GB LPDDR4 RAM
Chrome Operating System
29.46 cm (11.6 Inch) Display
1 Year Onsite�Warranty",2368,238,https://www.flipkart.com/lenovo-ideapad-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-cb-11igl05-2/p/itmd462d33eff5ef
283,Infinix Y1 Plus Neo (2023) Intel Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home) ...,Infinix,18990,29990,36,4.1,"Intel Celeron Quad Core Processor (11th Gen)
4 GB LPDDR4X RAM
Windows 11 Operating System
128 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",1187,171,https://www.flipkart.com/infinix-y1-plus-neo-2023-intel-celeron-quad-core-11th-gen-n5100-4-gb-128-gb-ssd-windows-11-home-xl30-thin-light-laptop/p/itm01497208068d1
284,ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home...,Asus,58990,82990,28,4.3,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Onsite Warranty",1627,173,https://www.flipkart.com/asus-vivobook-s-14-intel-evo-h-series-core-i5-12th-gen-12500h-8-gb-512-gb-ssd-windows-11-home-s3402za-ly521ws-thin-light-laptop/p/itme6128bb27f792
285,HP 15s (2023) Intel Core i5 13th Gen 1335U - (8 GB/1 TB SSD/Windows 11 Home) 15-fd0012TU Thin and Ligh...,Hp,58990,78000,24,4.3,"Intel Core i5 Processor (13th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",280,33,https://www.flipkart.com/hp-15s-2023-intel-core-i5-13th-gen-1335u-8-gb-1-tb-ssd-windows-11-home-15-fd0012tu-thin-light-laptop/p/itmd78475e92c7d9
286,Lenovo Ideapad Slim 3 MediaTek Kompanio 520 - (8 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,Lenovo,17990,30790,41,4,"MediaTek Kompanio 520 Processor
8 GB LPDDR4X RAM
Chrome Operating System
35.56 cm (14 inch) Display
1 Year Carry-in Warranty",45,5,https://www.flipkart.com/lenovo-ideapad-slim-3-mediatek-kompanio-520-8-gb-128-gb-emmc-storage-chrome-os-14m868-chromebook/p/itmfb7cbe9798b0e
287,HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,Hp,65490,80596,18,4.3,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
1 Year Onsite Warranty",1472,127,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7
288,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,Hp,60990,77566,21,4.4,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",305,28,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-50-tgp-15-fa1132tx-gaming-laptop/p/itma3a4c675cefe2
289,MSI Pulse 15 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,Msi,126990,190990,33,4.5,"Intel Core i7 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
2 Year Carry-in Warranty",8,2,https://www.flipkart.com/msi-pulse-15-intel-core-i7-13th-gen-13700h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-360-hz-b13vfk-293in-gaming-laptop/p/itm738b4ec47b5d7
290,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ322WS Thin...,Asus,35890,56990,37,4.3,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",24,3,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej322ws-thin-light-laptop/p/itm54273cfe6723b
291,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,70990,86343,17,,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0666tx-gaming-laptop/p/itmf9bd200d4725a
292,Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) ideapa...,Lenovo,12990,30690,57,3.5,"Intel Celeron Dual Core Processor
4 GB LPDDR4 RAM
Chrome Operating System
29.46 cm (11.6 Inch) Display
1 Year Onsite�Warranty",2368,238,https://www.flipkart.com/lenovo-ideapad-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-cb-11igl05-2/p/itmd462d33eff5ef
293,ASUS Vivobook Go 14 (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK3...,Asus,33990,50990,33,4.4,"AMD Ryzen 3 Quad Core Processor
8 GB DDR5 RAM
64 bit Windows 11 Operating System
512 GB SSD
35.81 cm (14.1 inch) Display
1 Year Onsite Warranty",30,2,https://www.flipkart.com/asus-vivobook-go-14-2023-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk321ws-thin-light-laptop/p/itmc5f8cb8e52c33
294,Apple 2023 Macbook Air Apple M2 - (8 GB/512 GB SSD/macOS Ventura) MQKQ3HN/A,Apple,144990,154900,6,4.7,"Apple M2 Processor
8 GB Unified Memory RAM
Mac OS Operating System
512 GB SSD
38.86 cm (15.3 Inch) Display
Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos
1 Year Limited Warranty",209,22,https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-512-gb-ssd-macos-ventura-mqkq3hn-a/p/itm061941be2eda6
295,Acer Aspire Lite AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,Acer,35790,59990,40,,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite warranty",,,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itmcce1a47b0d361
296,HP 360 Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromebook,Hp,25935,31156,16,4,"Intel Celeron Quad Core Processor
4 GB LPDDR4 RAM
64 bit Chrome Operating System
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite warranty",867,78,https://www.flipkart.com/hp-360-intel-celeron-quad-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0504tu-chromebook/p/itm786e711f402fa
297,HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,Hp,48990,63628,23,4.3,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",874,84,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-60-hz-15-fb0147ax-gaming-laptop/p/itm236b5aaa84afc
298,HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,Hp,72490,87095,16,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",294,21,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-15-eg3018tu-thin-light-laptop/p/itma2cd39eea5796
299,ASUS TUF Gaming F17 Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,Asus,71990,103990,30,4.8,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Home Operating System
512 GB SSD
43.94 cm (17.3 inch) Display
Windows 11, Microsoft Office H&S 2021, 1 Year McAfee
1 Year Onsite Warranty",4,1,https://www.flipkart.com/asus-tuf-gaming-f17-intel-core-i5-12th-gen-12500h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-95-w-fx707zc4-hx048ws-laptop/p/itm24f75eaba2871
300,MSI GF63 Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Msi,56990,83990,32,4.3,"Intel Core i5 Processor (11th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
2 Year Carry-In Warranty Term",584,49,https://www.flipkart.com/msi-gf63-intel-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-thin-11uc-867in-gaming-laptop/p/itmb935f13d472ed
301,MSI Bravo 15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,Msi,49990,67990,26,4.1,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Carry-in Warranty",74,15,https://www.flipkart.com/msi-bravo-15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6550m-144-hz-b7ed-012in-gaming-laptop/p/itmc0df4058dba89
302,HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1009TU 2 in 1 La...,Hp,77490,91746,15,4.4,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",51,5,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1009tu-2-1-laptop/p/itmfc3d2bcd0bd9f
303,Infinix INBook X1 Neo Series Intel Celeron Quad Core N5100 - (8 GB/256 GB SSD/Windows 11 Home) XL22 Th...,Infinix,24990,39999,37,4.2,"Intel Celeron Quad Core Processor
8 GB LPDDR4X RAM
64 bit Windows 11 Operating System
256 GB SSD
35.56 cm (14 inch) Display
1 Year Onsite Warranty",4359,600,https://www.flipkart.com/infinix-inbook-x1-neo-series-intel-celeron-quad-core-n5100-8-gb-256-gb-ssd-windows-11-home-xl22-thin-light-laptop/p/itm55db35d798ac3
304,DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Lap...,Dell,34990,49318,29,4.2,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",1233,158,https://www.flipkart.com/dell-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-inspiron-3520-thin-light-laptop/p/itm451f83cbb1d46
